Base_ID,CH_stretch_2920,CH_stretch_2850,CH_total,CO_carbonyl_1720,Aromatic_1600,Aromatic_1580,CO_stretch_1100,NH_stretch,NH_bend,Amide_I,CN_stretch,Nitrate_1380,Sulfate_1100,Sulfoxide_1040,CS_stretch,PO_1250,POC_1020,OH_stretch,Water_1630,Carbonate_1420,Carbonate_875,Silicate_1080,Silicate_800,Metal_oxide_500,Total_organic_C,Total_organic_N,Total_organic_S,Total_organic_P,Total_organic_CNSP,Weighted_CNSP,Organic_index_FTIR,Mineral_index_FTIR,CH_Silicate_ratio,Aromatic_Carbonate_ratio,Aliphatic_aromatic,Weighted_organic,Organic_mineral_ratio,CNSP_mineral_ratio,Char_index_FTIR,Pyrolysis_index,Combustion_index,Normalized_organic,Normalized_CNSP,CN_ratio,n_spectra
JPL79,0.033505655104114164,0.033718309214999596,0.033714849036186934,7.091419628033752e-5,2.4771716977868563e-4,0.040944093121932104,0.03967954810051357,0.034499917347585,-6.816704427042158e-5,7.828840842619145e-7,0.03993486192125779,-1.8798761247168505e-4,0.039816743915989286,0.039262033111992334,0.03695483040064573,0.04028138883698445,0.03924160508009104,0.03453982140922892,0.04117033559651602,-1.417638718961764e-4,-3.9384478614436225e-5,0.03955128437911089,0.037959715617554526,0.0359315240325836,0.03403348040224596,0.03475685488841137,0.11603360742862735,0.07952299391707549,0.26434693663636016,0.16509720374928338,0.8586969232256598,0.039693048251007064,0.8524337342125232,1.7473928051295484,0.03396256620596562,0.0677483294384329,0.857416648553377,6.659779187647886,0.007347420405554983,0.009450772439082515,0.00729382957331338,0.4625071576075562,0.8698535179082296,0.9791875735451944,1
JPL86,0.030267058481131832,0.03162330094604723,0.0311112987020841,1.711123264752923e-4,3.923258433739321e-4,0.050634243024083286,0.04929449197416212,0.03196284885127698,8.361696475936431e-5,-1.2513414884988971e-4,0.04961507602945551,-2.0179540096294107e-4,0.04948721542244866,0.048802980000064486,0.04443776077375962,0.05000493417565639,0.048646536154242664,0.032072957002238375,0.05049914600593703,-1.5589543205175166e-4,-1.3183066177935993e-4,0.04913271404802799,0.04635511365320001,0.04237871344846029,0.031674736871933326,0.03237339536584918,0.14272795619627276,0.09865147032989906,0.30542755876395433,0.17838474374661084,0.6411944700360487,0.049288609480079744,0.6332094472060372,2.5165961453167793,0.031503624545458034,0.06278603557401743,0.6426380700541946,6.196716888257813,0.012610397499981277,0.01811040340181879,0.012453355733967279,0.3919779242053647,0.861426341822333,0.9784187452066623,1
JPL89,0.028913328183754798,0.02911788573668849,0.029305380357142825,1.682317457520066e-4,3.1780859544163625e-4,0.03811221970961644,0.03685318561745625,0.030811535422840423,-8.733336242937317e-5,2.8161045450350586e-6,0.03711870312690735,-2.026455876018296e-4,0.036951590418106035,0.03652806384932427,0.033087701751635626,0.03752945979627279,0.03631812993150491,0.030931120666400823,0.038121018026556285,-7.915229258698142e-5,4.9583613872528076e-5,0.03671192435117868,0.03457122615405491,0.031402028595598847,0.029791420698336468,0.03110433047741666,0.10656735601906593,0.0738475897277777,0.24131069692259677,0.14898643508582335,0.806909184852724,0.036791076643765665,0.7982523628239591,4.01515338412204,0.02962318895258446,0.05909680105547929,0.8097458246953666,6.558946324379649,0.010844718327096353,0.016585361980301905,0.010728372152988924,0.4479687551980314,0.8679534629844828,0.957790128932901,1
JPL94,0.03621566668152809,0.0364401024435797,0.036545770457730845,2.123720657366962e-4,1.1438805432546773e-4,0.0508442700195771,0.05036930973623313,0.038311273869006866,5.04871770258819e-5,3.757900916612905e-5,0.050654213391728216,1.6668771526645587e-5,0.05049990543297359,0.050016528084164576,0.04551134143884365,0.05100978796298687,0.049853552849246904,0.038506193599407226,0.050784334540367126,-9.161715335663512e-5,-7.512562331699058e-5,0.05024713671837862,0.04747661699851354,0.04375949158118321,0.03687253057779301,0.03841600882672552,0.14602777495598182,0.10086334081223378,0.32217965517273417,0.1941212103751539,0.7295969662416073,0.05033875387173525,0.7273204573339141,1.2485440786420536,0.03666015851205631,0.07341830103552385,0.732487948981522,6.400231042541462,0.0031299943301994395,0.008941120024821956,0.0031202280341436407,0.42324002974484876,0.8650818420897348,0.9598220040011357,1
JPL95,0.020139388199294766,0.02127879136993039,0.020867018781315822,1.5837326645850441e-4,2.6592479220458043e-4,0.038169082827292956,0.03742947341764674,0.02062709092372848,5.015202106967154e-6,-1.2595679324406417e-4,0.03759772920763338,-6.26012372473908e-5,0.037531104914489244,0.03726814527596746,0.033846986265136644,0.03784210328012705,0.037175143137574196,0.020686509186662913,0.037780930598576866,1.4661875508364952e-4,-7.588948522374572e-7,0.0374021206337672,0.035379652732184956,0.03245673328638077,0.021291316839978907,0.020820664156326902,0.10864623645559335,0.07501724641770124,0.2257754638696004,0.12797104607101933,0.5650199297641231,0.03754873938885085,0.557910044343228,1.8137160696315007,0.021132943573520403,0.04215833562129473,0.5670314686063955,6.012864014727448,0.012743784581374297,0.020333429662841837,0.012583424134903026,0.36275464100228627,0.8578825749755729,1.0226050754249827,1
PBP01,0.03053953186158211,0.05776168778538704,0.04923307521340367,-5.2930572285100896e-5,-5.036415088748025e-6,0.03855725105565328,0.03284853864826408,0.028493325039744378,-1.428945650977509e-4,9.857899007889581e-5,0.03330115669152953,1.2531410902731632e-5,0.03302819725303423,0.03221853396722248,0.028328720587663926,0.03408738827476135,0.032127948907705456,0.028934299738870725,0.039627180922599065,-2.504854459285527e-4,4.321744754200857e-5,0.03263793943020014,0.029988544283523447,0.02695950546946663,0.04929104220077752,0.028747330005823756,0.09357545180792062,0.0662153371824668,0.23782916119698871,0.17998494445192786,1.508615816074835,0.03288842487612869,1.5084615044002418,0.020106617652287027,0.04923811162849242,0.0985241174141812,1.4987352658702209,7.231394087517143,1.0229738985260187e-4,0.0011773992813284076,1.0228692616703894e-4,0.6016313302024542,0.8793275065451003,1.7146302696908524,1
PBP02,0.047575973454983,0.09248072197360376,0.07657276040229662,0.0024066962874852993,0.002918272500946395,0.2833529149110501,0.21937571086135566,0.03814807493359812,0.0011562152254965818,9.391221862573018e-4,0.22620793170743175,1.753222729478643e-4,0.22215922815459116,0.2112435840425037,0.1358891911804676,0.23990544046346957,0.20822888096937767,0.03870093889066563,0.2850991487503052,-1.996444958832777e-4,1.1477654888514266e-4,0.21662963181734085,0.16770270289409728,0.10827853802878123,0.08189772919072831,0.04041873461829987,0.5692920033775625,0.44813432143284726,1.1397427886194378,0.640548317864142,0.36694441215811496,0.21682927631322413,0.35347315951153774,14.617345136590016,0.07949103290324301,0.15847048959302493,0.377706048663012,5.25640636725183,0.03811110485784274,0.06954129328047555,0.03671197107853077,0.2743391055150708,0.8402874988068676,2.02623189380225,1
PBP03,0.02915507861443104,0.06750728886935017,0.05447290988209159,-2.30555709164873e-4,-1.0024871499764859e-4,0.0374743495709621,0.030551778736944292,0.021634656335076975,1.6810011959841886e-5,8.717365562915108e-5,0.031141136228651195,1.0329920000264059e-4,0.03083422997345527,0.03001933376349154,0.0253790753821914,0.03215109191548366,0.029980507464363024,0.021929626852489902,0.03863247111439705,-3.5657153104341754e-4,1.8304213881489145e-5,0.030323467289025966,0.027268916324135802,0.023709785873786762,0.05480371430625411,0.02184193920266861,0.08623263911913821,0.062131599379846685,0.2250098920079076,0.18316644790045228,1.7997004787390922,0.030680038820069384,1.7963945007636142,0.28114615517479974,0.054573158597089236,0.1092766241883457,1.7862987275754094,7.3340810723067635,0.0018403407347733075,0.006072824544871179,0.0018369601022689486,0.643786312188829,0.8812396963227902,2.5091047913711932,1
XPAH20,0.018228927507035194,0.017933512346879128,0.018032975333671156,5.173772716751332e-5,8.00578189747922e-6,0.0178181197350988,0.01736533561465787,0.018733550956653012,8.733886023682899e-5,-1.278892517662944e-4,0.01747374553475287,-1.5051137168137912e-4,0.01744210919631379,0.017216977441594714,0.016467312100128487,0.017621437266755562,0.01718245718914729,0.01877852901816368,0.018023375510459856,-2.7629679759904463e-4,-5.772266359556355e-5,0.01729975200186555,0.016744759687710376,0.015900201146275952,0.01809271884273615,0.019099290440337514,0.05112639873803699,0.03480389445590285,0.1231223024770135,0.08068390536956946,1.0428462277160477,0.017576048799464596,1.0423834591227976,0.028975297459281523,0.018040981115568636,0.036125694176407305,1.0293962567563701,7.005118379095765,4.439523566879632e-4,0.003313014516990965,4.437553504543361e-4,0.5112024792554366,0.8768017455230466,0.947297958489835,1
XPAH26,0.4266282368090845,0.42455351448828177,0.4262102833734109,1.1882759057563197e-4,0.00041305593081880643,0.4358429519029764,0.42204058111882675,0.4391739785671234,4.100270809666018e-4,7.613862936312055e-5,0.4237579947168177,1.0384079955871872e-4,0.42266381283601123,0.42017308303288053,0.40583778058107084,0.42736344326000947,0.419555039359973,0.44034395068164034,0.4361106072153364,3.426722851732067e-4,-2.3007747672848522e-4,0.42139707792263764,0.4118291260231109,0.40025198230376613,0.4267421668948053,0.43976398507701187,1.2486746764499626,0.8469184826199825,2.9620993110417624,1.9226428342771618,1.0124022250162625,0.42173975020781085,1.0114220190479273,1.20539637633672,0.4266233393042297,0.8529524502682162,1.0118613829607703,7.023524127337293,9.691364730796988e-4,0.001247936856860033,9.681981569326469e-4,0.5031510680615411,0.8754551418180717,0.9703890754493546,1
XPAH28,0.05607090998561152,0.05685434190015639,0.05676298635080457,1.3330077322629141e-4,-1.355063702378964e-4,0.06065440679398867,0.05793381124442699,0.05940984002044124,3.331848570416046e-4,5.9363002387381736e-5,0.05829304282541399,-8.612101720202603e-5,0.058003561482543035,0.05759193251530329,0.05423213627475958,0.058996765659405634,0.057369280606508255,0.05964631054568406,0.06064911168955621,1.7146270294043225e-4,-1.0371181581701056e-4,0.05784165465201323,0.055647707145128934,0.052945817104325846,0.057031793494268755,0.05988850889707225,0.16982763027260592,0.11636604626591389,0.40311397892986084,0.26055938999963,0.9836940707065693,0.05801311735495366,0.9813513581570559,0.7902964779749949,0.056898492721042464,0.11379477984507333,0.9830844487345738,6.948669495959081,0.0023872311685725063,0.004735606083212669,0.0023815458680469196,0.4964749854260787,0.874517956961384,0.9522994401528145,1
XPAH29,0.007802026511560525,0.008905913079938581,0.008358355701112975,1.7685092125947419e-4,9.792688347044429e-5,0.02111268065010126,0.02123892482589273,0.007624683826560936,9.621361330632364e-5,8.656045135397444e-5,0.02127517902522118,5.933920231957976e-5,0.021317359104397752,0.021023089775726908,0.018445815461186264,0.021175986872269556,0.020973173901438713,0.007659530748527695,0.02100079134106636,9.017145907085772e-5,1.9793132586137102e-5,0.021118626320877902,0.019794290441842305,0.017368620548110742,0.008633133505842893,0.007866797093540814,0.06078626434131092,0.04214916077370827,0.11943535571440289,0.06338373754825762,0.4004182116818615,0.02120879777994876,0.39578122052616144,1.0860075292060238,0.008456282584583419,0.016991489206955868,0.407054355245201,5.631406218947477,0.011716046429730745,0.03287462445434451,0.011580370273927932,0.2901721967414264,0.8497472215651858,1.0974140305374462,1
XPAH55,0.004174988596670089,0.004968039631362884,0.004769491931745927,1.4494087260502955e-4,1.760240910308672e-4,0.018410804466559336,0.016633142845011224,0.004517121925469368,-2.6613353721557237e-5,-1.0965399157542369e-4,0.016718489904101793,-1.2458984607032278e-4,0.016664035263515654,0.016360421531966755,0.013690289145765396,0.016975657906956397,0.01619906035753397,0.004497196590572883,0.018053872156001273,3.5220375960511724e-5,-2.0563910670933286e-4,0.01657125181876696,0.014837587451828378,0.012776424839662818,0.0050904568953818235,0.004777979116836671,0.046714745941247804,0.033174718264490366,0.08975790021795667,0.04586785695190991,0.29843949490743915,0.01660647219472747,0.2878172381850158,4.997791370206308,0.004945516022776794,0.00985994882712775,0.30653451471758314,5.40499506249465,0.036906256169392776,0.06729542018921161,0.035592664187150624,0.23499793864631227,0.8441513780431199,1.0653995697561844,1
XPAH58,0.029282401105569254,0.029566646463448,0.029562098923354194,1.4337080602462582e-4,2.1910782726038136e-4,0.0404194902915221,0.03981954502124412,0.02959080908086992,1.134218708161161e-5,-1.0663278114337454e-4,0.03996123242881391,-2.1593408393007912e-4,0.039908504202252344,0.03975351864383334,0.03845562241398371,0.040058397831251986,0.03982901902726063,0.029544981079544997,0.04018420495447658,8.616035976898029e-5,2.4483228723212735e-5,0.039824782082667716,0.03899853286289033,0.037840735382185534,0.0299245775566392,0.029924718133024986,0.1181176452600694,0.07988741685851261,0.25785435780824617,0.15435561583507604,0.7478058935462639,0.039910942442436696,0.7423040975337821,2.5430235882007683,0.029781206750614575,0.059486676479993394,0.7497837867346588,6.460743395878158,0.007411781816591013,0.012261600038103093,0.0073572514738966975,0.4290301403681324,0.866215744585725,0.9999953023321669,1
