Continent,Status,Order,Family,Genus,Species,Log Mass,Combined Mass,Reference,taxa
AF,extant,Chiroptera,Rhinolophidae,Hipposideros,lamottei,-999,-999,-999,Hipposideros_lamottei
AF,extant,Chiroptera,Rhinolophidae,Hipposideros,marisae,-999,-999,-999,Hipposideros_marisae
AF,extant,Chiroptera,Rhinolophidae,Hipposideros,megalotis,-999,-999,-999,Hipposideros_megalotis
AF,extant,Chiroptera,Rhinolophidae,Hipposideros,beatus,0.82,6.7,153,Hipposideros_beatus
AF,extant,Chiroptera,Rhinolophidae,Hipposideros,caffer,0.98,9.4,153,Hipposideros_caffer
AF,extant,Chiroptera,Rhinolophidae,Hipposideros,commersoni,2,99.1,153,Hipposideros_commersoni
AF,extant,Chiroptera,Rhinolophidae,Hipposideros,cyclops,1.53,33.5,153,Hipposideros_cyclops
AF,extant,Chiroptera,Rhinolophidae,Hipposideros,jonesi,0.74,5.5,153,Hipposideros_jonesi
AF,extant,Chiroptera,Rhinolophidae,Hipposideros,ruber,1,10.1,153,Hipposideros_ruber
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,adami,-999,-999,-999,Rhinolophus_adami
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,deckenii,-999,-999,-999,Rhinolophus_deckenii
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,guineensis,-999,-999,-999,Rhinolophus_guineensis
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,silvestris,-999,-999,-999,Rhinolophus_silvestris
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,alcyone,1.27,18.8,153,Rhinolophus_alcyone
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,blasii,0.99,9.7,153,Rhinolophus_blasii
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,capensis,1.11,12.8,153,Rhinolophus_capensis
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,clivosus,1.19,15.7,153,Rhinolophus_clivosus
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,darlingi,0.98,9.5,153,Rhinolophus_darlingi
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,denti,0.79,6.2,153,Rhinolophus_denti
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,eloquens,1.28,19.1,153,Rhinolophus_eloquens
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,euryale,0.91,8.2,153,Rhinolophus_euryale
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,ferrumequinum,1.32,21.1,153,Rhinolophus_ferrumequinum
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,fumigatus,1.11,12.9,153,Rhinolophus_fumigatus
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,hildebrandti,1.41,25.8,153,Rhinolophus_hildebrandti
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,hipposideros,0.67,4.7,153,Rhinolophus_hipposideros
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,landeri,0.95,8.9,153,Rhinolophus_landeri
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,maclaudi,1.12,13.1,153,Rhinolophus_maclaudi
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,simulator,0.91,8.1,153,Rhinolophus_simulator
AF,extant,Chiroptera,Rhinolophidae,Rhinolophus,swinnyi,0.85,7.1,153,Rhinolophus_swinnyi
AF,extant,Chiroptera,Rhinolophidae,Triaenops,persicus,1.1,12.6,153,Triaenops_persicus
AF,extant,Chiroptera,Rhinopomatidae,Rhinopoma,hardwickei,1.15,14.2,153,Rhinopoma_hardwickei
AF,extant,Chiroptera,Rhinopomatidae,Rhinopoma,microphyllum,1.45,27.9,153,Rhinopoma_microphyllum
AF,extant,Chiroptera,Rhinopomatidae,Rhinopoma,muscatellum,0.96,9.1,153,Rhinopoma_muscatellum
AF,extant,Chiroptera,Vespertilionidae,Chalinolobus,alboguttatus,-999,-999,-999,Chalinolobus_alboguttatus
AF,extant,Chiroptera,Vespertilionidae,Chalinolobus,egeria,-999,-999,-999,Chalinolobus_egeria
AF,extant,Chiroptera,Vespertilionidae,Chalinolobus,superbus,-999,-999,-999,Chalinolobus_superbus
AF,extant,Chiroptera,Vespertilionidae,Chalinolobus,argentatus,0.96,9.1,153,Chalinolobus_argentatus
AF,extant,Chiroptera,Vespertilionidae,Chalinolobus,beatrix,0.81,6.5,153,Chalinolobus_beatrix
AF,extant,Chiroptera,Vespertilionidae,Chalinolobus,gleni,1.03,10.8,153,Chalinolobus_gleni
AF,extant,Chiroptera,Vespertilionidae,Chalinolobus,kenyacola,0.85,7,153,Chalinolobus_kenyacola
AF,extant,Chiroptera,Vespertilionidae,Chalinolobus,poensis,0.85,7.1,153,Chalinolobus_poensis
AF,extant,Chiroptera,Vespertilionidae,Chalinolobus,variegatus,1.04,11.1,153,Chalinolobus_variegatus
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,brunneus,-999,-999,-999,Eptesicus_brunneus
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,floweri,-999,-999,-999,Eptesicus_floweri
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,guineensis,-999,-999,-999,Eptesicus_guineensis
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,melckorum,-999,-999,-999,Eptesicus_melckorum
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,platyops,-999,-999,-999,Eptesicus_platyops
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,capensis,0.78,6,153,Eptesicus_capensis
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,flavescens,1.02,10.5,153,Eptesicus_flavescens
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,hottentotus,1.48,30,153,Eptesicus_hottentotus
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,rendalli,0.8,6.3,153,Eptesicus_rendalli
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,serotinus,1.36,22.9,153,Eptesicus_serotinus
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,somalicus,0.58,3.8,153,Eptesicus_somalicus
AF,extant,Chiroptera,Vespertilionidae,Eptesicus,tenuipinnis,0.72,5.3,153,Eptesicus_tenuipinnis
AF,extant,Chiroptera,Vespertilionidae,Kerivoula,aerosa,-999,-999,-999,Kerivoula_aerosa
AF,extant,Chiroptera,Vespertilionidae,Kerivoula,africana,-999,-999,-999,Kerivoula_africana
Af,extant,Chiroptera,Vespertilionidae,Kerivoula,cuprosa,-999,-999,-999,Kerivoula_cuprosa
AF,extant,Chiroptera,Vespertilionidae,Kerivoula,smithi,-999,-999,-999,Kerivoula_smithi
AF,extant,Chiroptera,Vespertilionidae,Kerivoula,argentata,1,10,153,Kerivoula_argentata
AF,extant,Chiroptera,Vespertilionidae,Kerivoula,lanosa,0.81,6.5,153,Kerivoula_lanosa
AF,extant,Chiroptera,Vespertilionidae,Kerivoula,phalaena,0.48,3,153,Kerivoula_phalaena
AF,extant,Chiroptera,Vespertilionidae,Laephotis,angolensis,-999,-999,-999,Laephotis_angolensis
AF,extant,Chiroptera,Vespertilionidae,Laephotis,namibensis,-999,-999,-999,Laephotis_namibensis
AF,extant,Chiroptera,Vespertilionidae,Laephotis,botswanae,0.86,7.2,153,Laephotis_botswanae
AF,extant,Chiroptera,Vespertilionidae,Laephotis,wintoni,0.78,6,153,Laephotis_wintoni
AF,extant,Chiroptera,Vespertilionidae,Mimetillus,moloneyi,0.94,8.8,153,Mimetillus_moloneyi
AF,extant,Chiroptera,Vespertilionidae,Miniopterus,fraterculus,0.86,7.3,153,Miniopterus_fraterculus
AF,extant,Chiroptera,Vespertilionidae,Miniopterus,inflatus,1.15,14.2,153,Miniopterus_inflatus
AF,extant,Chiroptera,Vespertilionidae,Miniopterus,minor,0.85,7,153,Miniopterus_minor
AF,extant,Chiroptera,Vespertilionidae,Miniopterus,schreibersi,1.06,11.5,153,Miniopterus_schreibersi
AF,extant,Chiroptera,Vespertilionidae,Myotis,lesueuri,-999,-999,-999,Myotis_lesueuri
AF,extant,Chiroptera,Vespertilionidae,Myotis,morrisi,-999,-999,-999,Myotis_morrisi
AF,extant,Chiroptera,Vespertilionidae,Myotis,scotti,-999,-999,-999,Myotis_scotti
AF,extant,Chiroptera,Vespertilionidae,Myotis,seabrai,-999,-999,-999,Myotis_seabrai
AF,extant,Chiroptera,Vespertilionidae,Myotis,bocagei,0.89,7.8,153,Myotis_bocagei
AF,extant,Chiroptera,Vespertilionidae,Myotis,emarginatus,0.88,7.7,153,Myotis_emarginatus
AF,extant,Chiroptera,Vespertilionidae,Myotis,nattereri,0.85,7.1,153,Myotis_nattereri
AF,extant,Chiroptera,Vespertilionidae,Myotis,tricolor,1.14,13.9,153,Myotis_tricolor
AF,extant,Chiroptera,Vespertilionidae,Myotis,welwitschii,1.19,15.5,153,Myotis_welwitschii
AF,extant,Chiroptera,Vespertilionidae,Nyctalus,lasiopterus,1.7,49.7,153,Nyctalus_lasiopterus
AF,extant,Chiroptera,Vespertilionidae,Nyctalus,noctula,1.45,28,153,Nyctalus_noctula
AF,extant,Chiroptera,Vespertilionidae,Nycticeius,schlieffeni,0.7,5,153,Nycticeius_schlieffeni
AF,extant,Chiroptera,Vespertilionidae,Otonycteris,hemprichi,1.38,23.8,153,Otonycteris_hemprichi
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,aegyptius,-999,-999,-999,Pipistrellus_aegyptius
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,aero,-999,-999,-999,Pipistrellus_aero
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,anchietai,-999,-999,-999,Pipistrellus_anchietai
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,ariel,-999,-999,-999,Pipistrellus_ariel
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,inexspectatus,-999,-999,-999,Pipistrellus_inexspectatus
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,musciculus,-999,-999,-999,Pipistrellus_musciculus
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,permixtus,-999,-999,-999,Pipistrellus_permixtus
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,crassulus,0.79,6.1,153,Pipistrellus_crassulus
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,eisentrauti,0.77,6,153,Pipistrellus_eisentrauti
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,kuhlii,0.77,5.9,153,Pipistrellus_kuhlii
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,nanulus,0.4,2.5,153,Pipistrellus_nanulus
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,nanus,0.59,3.9,153,Pipistrellus_nanus
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,rueppelli,0.84,6.9,153,Pipistrellus_rueppelli
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,rusticus,0.66,4.6,153,Pipistrellus_rusticus
AF,extant,Chiroptera,Vespertilionidae,Pipistrellus,savii,0.8,6.4,153,Pipistrellus_savii
AF,extant,Chiroptera,Vespertilionidae,Scotoecus,albofuscus,0.65,4.5,153,Scotoecus_albofuscus
AF,extant,Chiroptera,Vespertilionidae,Scotoecus,hirundo,0.97,9.3,153,Scotoecus_hirundo
AF,extant,Chiroptera,Vespertilionidae,Scotophilus,dinganii,1.4,25.1,153,Scotophilus_dinganii
AF,extant,Chiroptera,Vespertilionidae,Scotophilus,leucogaster,1.31,20.2,153,Scotophilus_leucogaster
AF,extant,Chiroptera,Vespertilionidae,Scotophilus,nigrita,2,101,153,Scotophilus_nigrita
AF,extant,Chiroptera,Vespertilionidae,Scotophilus,nux,1.48,30,153,Scotophilus_nux
AF,extant,Chiroptera,Vespertilionidae,Scotophilus,viridis,1.29,19.6,153,Scotophilus_viridis
AF,extant,Hyracoidea,Procaviidae,Dendrohyrax,validus,3.39,2430,-999,Dendrohyrax_validus
AF,extant,Hyracoidea,Procaviidae,Dendrohyrax,arboreus,3.47,2950,65,Dendrohyrax_arboreus
AF,extant,Hyracoidea,Procaviidae,Dendrohyrax,dorsalis,3.5,3175,68,Dendrohyrax_dorsalis
AF,extant,Hyracoidea,Procaviidae,Heterohyrax,antineae,-999,-999,-999,Heterohyrax_antineae
AF,extant,Hyracoidea,Procaviidae,Heterohyrax,brucei,3.42,2625,65,Heterohyrax_brucei
AF,extant,Hyracoidea,Procaviidae,Procavia,capensis,3.48,3030,60,Procavia_capensis
AF,extant,Insectivora,Chrysochloridae,Amblysomus,gunningi,-999,-999,-999,Amblysomus_gunningi
AF,extant,Insectivora,Chrysochloridae,Amblysomus,hottentotus,1.83,67.9,60,Amblysomus_hottentotus
AF,extant,Insectivora,Chrysochloridae,Amblysomus,iris,1.64,44,60,Amblysomus_iris
AF,extant,Insectivora,Chrysochloridae,Amblysomus,julianae,1.34,22,60,Amblysomus_julianae
AF,extant,Insectivora,Chrysochloridae,Calcochloris,obtusirostris,1.38,24.1,"60, 129",Calcochloris_obtusirostris
AF,extant,Insectivora,Chrysochloridae,Chlorotalpa,duthieae,-999,-999,-999,Chlorotalpa_duthieae
AF,extant,Insectivora,Chrysochloridae,Chlorotalpa,leucorhina,-999,-999,-999,Chlorotalpa_leucorhina
AF,extant,Insectivora,Chrysochloridae,Chlorotalpa,tytonis,-999,-999,-999,Chlorotalpa_tytonis
AF,extant,Insectivora,Chrysochloridae,Chlorotalpa,sclateri,1.62,42,113,Chlorotalpa_sclateri
AF,extant,Insectivora,Chrysochloridae,Chlorotalpa,arendsi,1.72,52.4,"60, 129",Chlorotalpa_arendsi
AF,extant,Insectivora,Chrysochloridae,Chrysochloris,visagiei,-999,-999,-999,Chrysochloris_visagiei
AF,extant,Insectivora,Chrysochloridae,Chrysochloris,asiatica,1.69,49,60,Chrysochloris_asiatica
AF,extant,Insectivora,Chrysochloridae,Chrysochloris,stuhlmanni,1.6,39.8,60,Chrysochloris_stuhlmanni
AF,extant,Insectivora,Chrysochloridae,Chrysospalax,trevelyani,2.63,426.5,60,Chrysospalax_trevelyani
AF,extant,Insectivora,Chrysochloridae,Chrysospalax,villosus,2.08,119.9,"60, 129",Chrysospalax_villosus
AF,extant,Insectivora,Chrysochloridae,Cryptochloris,wintoni,-999,-999,-999,Cryptochloris_wintoni
AF,extant,Insectivora,Chrysochloridae,Cryptochloris,zyli,-999,-999,-999,Cryptochloris_zyli
AF,extant,Insectivora,Chrysochloridae,Eremitalpa,granti,1.42,26.1,60,Eremitalpa_granti
AF,extant,Insectivora,Erinaceidae,Atelerix,sclateri,-999,-999,-999,Atelerix_sclateri
AF,extant,Insectivora,Erinaceidae,Atelerix,frontalis,2.49,309.5,60,Atelerix_frontalis
AF,extant,Insectivora,Erinaceidae,Atelerix,albiventris,2.78,600,65,Atelerix_albiventris
AF,extant,Insectivora,Erinaceidae,Atelerix,algirus,3.1,1250,65,Atelerix_algirus
AF,extant,Insectivora,Erinaceidae,Hemiechinus,aethiopicus,2.27,188,60,Hemiechinus_aethiopicus
AF,extant,Insectivora,Erinaceidae,Hemiechinus,hypomelas,2.33,213,60,Hemiechinus_hypomelas
AF,extant,Insectivora,Soricidae,Congosorex,polli,-999,-999,-999,Congosorex_polli
AF,extant,Insectivora,Soricidae,Crocidura,aleksandrisi,-999,-999,-999,Crocidura_aleksandrisi
AF,extant,Insectivora,Soricidae,Crocidura,allex,-999,-999,-999,Crocidura_allex
AF,extant,Insectivora,Soricidae,Crocidura,ansellorum,-999,-999,-999,Crocidura_ansellorum
AF,extant,Insectivora,Soricidae,Crocidura,attila,-999,-999,-999,Crocidura_attila
AF,extant,Insectivora,Soricidae,Crocidura,baileyi,-999,-999,-999,Crocidura_baileyi
AF,extant,Insectivora,Soricidae,Crocidura,batesi,-999,-999,-999,Crocidura_batesi
AF,extant,Insectivora,Soricidae,Crocidura,bottegoides,-999,-999,-999,Crocidura_bottegoides
AF,extant,Insectivora,Soricidae,Crocidura,buettikoferi,-999,-999,-999,Crocidura_buettikoferi
AF,extant,Insectivora,Soricidae,Crocidura,caliginea,-999,-999,-999,Crocidura_caliginea
AF,extant,Insectivora,Soricidae,Crocidura,cinderella,-999,-999,-999,Crocidura_cinderella
AF,extant,Insectivora,Soricidae,Crocidura,congobelgica,-999,-999,-999,Crocidura_congobelgica
AF,extant,Insectivora,Soricidae,Crocidura,crenata,-999,-999,-999,Crocidura_crenata
AF,extant,Insectivora,Soricidae,Crocidura,desperata,-999,-999,-999,Crocidura_desperata
AF,extant,Insectivora,Soricidae,Crocidura,eisentrauti,-999,-999,-999,Crocidura_eisentrauti
AF,extant,Insectivora,Soricidae,Crocidura,erica,-999,-999,-999,Crocidura_erica
AF,extant,Insectivora,Soricidae,Crocidura,fischeri,-999,-999,-999,Crocidura_fischeri
AF,extant,Insectivora,Soricidae,Crocidura,floweri,-999,-999,-999,Crocidura_floweri
AF,extant,Insectivora,Soricidae,Crocidura,glassi,-999,-999,-999,Crocidura_glassi
AF,extant,Insectivora,Soricidae,Crocidura,goliath,-999,-999,-999,Crocidura_goliath
AF,extant,Insectivora,Soricidae,Crocidura,grassei,-999,-999,-999,Crocidura_grassei
AF,extant,Insectivora,Soricidae,Crocidura,greenwoodi,-999,-999,-999,Crocidura_greenwoodi
AF,extant,Insectivora,Soricidae,Crocidura,harenna,-999,-999,-999,Crocidura_harenna
AF,extant,Insectivora,Soricidae,Crocidura,kivuana,-999,-999,-999,Crocidura_kivuana
AF,extant,Insectivora,Soricidae,Crocidura,lamottei,-999,-999,-999,Crocidura_lamottei
AF,extant,Insectivora,Soricidae,Crocidura,lanosa,-999,-999,-999,Crocidura_lanosa
AF,extant,Insectivora,Soricidae,Crocidura,latona,-999,-999,-999,Crocidura_latona
AF,extant,Insectivora,Soricidae,Crocidura,lucina,-999,-999,-999,Crocidura_lucina
AF,extant,Insectivora,Soricidae,Crocidura,ludia,-999,-999,-999,Crocidura_ludia
AF,extant,Insectivora,Soricidae,Crocidura,macarthuri,-999,-999,-999,Crocidura_macarthuri
AF,extant,Insectivora,Soricidae,Crocidura,macmillani,-999,-999,-999,Crocidura_macmillani
AF,extant,Insectivora,Soricidae,Crocidura,macowi,-999,-999,-999,Crocidura_macowi
AF,extant,Insectivora,Soricidae,Crocidura,manengubae,-999,-999,-999,Crocidura_manengubae
AF,extant,Insectivora,Soricidae,Crocidura,muricauda,-999,-999,-999,Crocidura_muricauda
AF,extant,Insectivora,Soricidae,Crocidura,mutesae,-999,-999,-999,Crocidura_mutesae
AF,extant,Insectivora,Soricidae,Crocidura,nana,-999,-999,-999,Crocidura_nana
AF,extant,Insectivora,Soricidae,Crocidura,nigripes,-999,-999,-999,Crocidura_nigripes
AF,extant,Insectivora,Soricidae,Crocidura,nigrofusca,-999,-999,-999,Crocidura_nigrofusca
AF,extant,Insectivora,Soricidae,Crocidura,nimbae,-999,-999,-999,Crocidura_nimbae
AF,extant,Insectivora,Soricidae,Crocidura,obscurior,-999,-999,-999,Crocidura_obscurior
AF,extant,Insectivora,Soricidae,Crocidura,parvipes,-999,-999,-999,Crocidura_parvipes
AF,extant,Insectivora,Soricidae,Crocidura,phaeura,-999,-999,-999,Crocidura_phaeura
AF,extant,Insectivora,Soricidae,Crocidura,picea,-999,-999,-999,Crocidura_picea
AF,extant,Insectivora,Soricidae,Crocidura,pitmani,-999,-999,-999,Crocidura_pitmani
AF,extant,Insectivora,Soricidae,Crocidura,polia,-999,-999,-999,Crocidura_polia
AF,extant,Insectivora,Soricidae,Crocidura,roosevelti,-999,-999,-999,Crocidura_roosevelti
AF,extant,Insectivora,Soricidae,Crocidura,selina,-999,-999,-999,Crocidura_selina
AF,extant,Insectivora,Soricidae,Crocidura,smithii,-999,-999,-999,Crocidura_smithii
AF,extant,Insectivora,Soricidae,Crocidura,stenocephala,-999,-999,-999,Crocidura_stenocephala
AF,extant,Insectivora,Soricidae,Crocidura,suaveolens,0.7,5,-999,Crocidura_suaveolens
AF,extant,Insectivora,Soricidae,Crocidura,tansaniana,-999,-999,-999,Crocidura_tansaniana
AF,extant,Insectivora,Soricidae,Crocidura,tarella,-999,-999,-999,Crocidura_tarella
AF,extant,Insectivora,Soricidae,Crocidura,telfordi,-999,-999,-999,Crocidura_telfordi
AF,extant,Insectivora,Soricidae,Crocidura,thalia,-999,-999,-999,Crocidura_thalia
AF,extant,Insectivora,Soricidae,Crocidura,thomensis,-999,-999,-999,Crocidura_thomensis
AF,extant,Insectivora,Soricidae,Crocidura,voi,-999,-999,-999,Crocidura_voi
AF,extant,Insectivora,Soricidae,Crocidura,xantippe,-999,-999,-999,Crocidura_xantippe
AF,extant,Insectivora,Soricidae,Crocidura,zaphiri,-999,-999,-999,Crocidura_zaphiri
AF,extant,Insectivora,Soricidae,Crocidura,zarudnyi,-999,-999,-999,Crocidura_zarudnyi
AF,extant,Insectivora,Soricidae,Crocidura,nigricans,1.3,20,56,Crocidura_nigricans
AF,extant,Insectivora,Soricidae,Crocidura,bottegi,0.54,3.5,60,Crocidura_bottegi
AF,extant,Insectivora,Soricidae,Crocidura,crossei,0.9,8,60,Crocidura_crossei
AF,extant,Insectivora,Soricidae,Crocidura,cyanea,0.96,9.1,60,Crocidura_cyanea
AF,extant,Insectivora,Soricidae,Crocidura,dolichura,0.74,5.5,60,Crocidura_dolichura
AF,extant,Insectivora,Soricidae,Crocidura,douceti,0.63,4.3,60,Crocidura_douceti
AF,extant,Insectivora,Soricidae,Crocidura,foxi,1.32,21,60,Crocidura_foxi
AF,extant,Insectivora,Soricidae,Crocidura,fulvastra,1,10,60,Crocidura_fulvastra
AF,extant,Insectivora,Soricidae,Crocidura,fuscomurina,0.76,5.8,60,Crocidura_fuscomurina
AF,extant,Insectivora,Soricidae,Crocidura,gracilipes,0.83,6.7,60,Crocidura_gracilipes
AF,extant,Insectivora,Soricidae,Crocidura,grandiceps,1.36,23,60,Crocidura_grandiceps
AF,extant,Insectivora,Soricidae,Crocidura,longipes,1.29,19.3,60,Crocidura_longipes
AF,extant,Insectivora,Soricidae,Crocidura,lusitania,0.3,2,60,Crocidura_lusitania
AF,extant,Insectivora,Soricidae,Crocidura,mariquensis,1.01,10.3,60,Crocidura_mariquensis
AF,extant,Insectivora,Soricidae,Crocidura,planiceps,0.4,2.5,60,Crocidura_planiceps
AF,extant,Insectivora,Soricidae,Crocidura,poensis,1.22,16.7,60,Crocidura_poensis
AF,extant,Insectivora,Soricidae,Crocidura,russula,0.81,6.4,60,Crocidura_russula
AF,extant,Insectivora,Soricidae,Crocidura,silacea,0.85,7,60,Crocidura_silacea
AF,extant,Insectivora,Soricidae,Crocidura,somalica,1.06,11.5,60,Crocidura_somalica
AF,extant,Insectivora,Soricidae,Crocidura,tarfayensis,0.81,6.5,60,Crocidura_tarfayensis
AF,extant,Insectivora,Soricidae,Crocidura,theresae,1.25,17.6,60,Crocidura_theresae
AF,extant,Insectivora,Soricidae,Crocidura,viaria,1.23,17,60,Crocidura_viaria
AF,extant,Insectivora,Soricidae,Crocidura,whitakeri,0.74,5.5,60,Crocidura_whitakeri
AF,extant,Insectivora,Soricidae,Crocidura,wimmeri,1.37,23.5,60,Crocidura_wimmeri
AF,extant,Insectivora,Soricidae,Crocidura,yankariensis,0.7,5,60,Crocidura_yankariensis
AF,extant,Insectivora,Soricidae,Crocidura,maquassiensis,0.78,6,106,Crocidura_maquassiensis
AF,extant,Insectivora,Soricidae,Crocidura,denti,0.85,7,108,Crocidura_denti
AF,extant,Insectivora,Soricidae,Crocidura,elgonius,0.81,6.5,108,Crocidura_elgonius
AF,extant,Insectivora,Soricidae,Crocidura,jacksoni,0.85,7,108,Crocidura_jacksoni
AF,extant,Insectivora,Soricidae,Crocidura,littoralis,1.2,16,108,Crocidura_littoralis
AF,extant,Insectivora,Soricidae,Crocidura,luna,1.16,14.5,108,Crocidura_luna
AF,extant,Insectivora,Soricidae,Crocidura,monax,1.2,16,108,Crocidura_monax
AF,extant,Insectivora,Soricidae,Crocidura,montis,1.16,14.5,108,Crocidura_montis
AF,extant,Insectivora,Soricidae,Crocidura,nanilla,0.81,6.5,108,Crocidura_nanilla
AF,extant,Insectivora,Soricidae,Crocidura,niobe,1.2,16,108,Crocidura_niobe
AF,extant,Insectivora,Soricidae,Crocidura,pasha,0.81,6.5,108,Crocidura_pasha
AF,extant,Insectivora,Soricidae,Crocidura,raineyi,1.16,14.5,108,Crocidura_raineyi
AF,extant,Insectivora,Soricidae,Crocidura,turba,1.16,14.5,108,Crocidura_turba
AF,extant,Insectivora,Soricidae,Crocidura,ultima,1.2,16,108,Crocidura_ultima
AF,extant,Insectivora,Soricidae,Crocidura,zimmeri,1.16,14.5,108,Crocidura_zimmeri
AF,extant,Insectivora,Soricidae,Crocidura,usambarae,0.99,9.7,124,Crocidura_usambarae
AF,extant,Insectivora,Soricidae,Crocidura,nigeriae,1.36,23,130,Crocidura_nigeriae
AF,extant,Insectivora,Soricidae,Crocidura,flavescens,1.45,28.5,"60, 129",Crocidura_flavescens
AF,extant,Insectivora,Soricidae,Crocidura,hirta,1.2,15.8,"60, 129",Crocidura_hirta
AF,extant,Insectivora,Soricidae,Crocidura,fumosa,1.16,14.5,"63, 70",Crocidura_fumosa
AF,extant,Insectivora,Soricidae,Crocidura,hildegardeae,0.98,9.5,"63, 70",Crocidura_hildegardeae
AF,extant,Insectivora,Soricidae,Crocidura,maurisca,1.15,14,"63, 70",Crocidura_maurisca
AF,extant,Insectivora,Soricidae,Crocidura,olivieri,1.71,50.8,"63, 70",Crocidura_olivieri
AF,extant,Insectivora,Soricidae,Crocidura,religiosa,0.85,7,"63, 70",Crocidura_religiosa
AF,extant,Insectivora,Soricidae,Myosorex,babaulti,-999,-999,-999,Myosorex_babaulti
AF,extant,Insectivora,Soricidae,Myosorex,blarina,-999,-999,-999,Myosorex_blarina
AF,extant,Insectivora,Soricidae,Myosorex,eisentrauti,-999,-999,-999,Myosorex_eisentrauti
AF,extant,Insectivora,Soricidae,Myosorex,longicaudatus,-999,-999,-999,Myosorex_longicaudatus
AF,extant,Insectivora,Soricidae,Myosorex,okuensis,-999,-999,-999,Myosorex_okuensis
AF,extant,Insectivora,Soricidae,Myosorex,rumpii,-999,-999,-999,Myosorex_rumpii
AF,extant,Insectivora,Soricidae,Myosorex,schalleri,-999,-999,-999,Myosorex_schalleri
AF,extant,Insectivora,Soricidae,Myosorex,sclateri,-999,-999,-999,Myosorex_sclateri
AF,extant,Insectivora,Soricidae,Myosorex,tenuis,-999,-999,-999,Myosorex_tenuis
AF,extant,Insectivora,Soricidae,Myosorex,cafer,1.09,12.3,60,Myosorex_cafer
AF,extant,Insectivora,Soricidae,Myosorex,varius,1.06,11.4,60,Myosorex_varius
AF,extant,Insectivora,Soricidae,Myosorex,geata,0.97,9.4,126,Myosorex_geata
