iteration,n_train,n_oob,r2_oob,rmse_oob,intercept,slope
341,35,14,0.8324347117298937,1943.9487210406025,-29.212161013797612,0.9813124944442753
342,35,12,0.37618205714041364,109.90362005373761,-210.32773473954703,1.5924453696536922
343,35,11,-0.823055233740299,359.5462866075537,-129.18377343642868,1.6170850150766314
344,35,12,0.39706514574098584,417.55286449742283,-91.47026775521755,1.6187208143783531
345,35,15,0.5591510788093073,327.6532834609661,-135.95591312179363,1.6205117359804588
346,35,13,0.9062539614278178,1502.7737967194605,-44.242242907022046,1.1437437019729697
347,35,13,0.6455435240190773,2920.219380826191,8.172851783830957,0.6977562802531506
348,35,11,0.5992084852903992,93.39103802140875,-160.59783587736865,1.614115108892124
349,35,12,0.8766073665395698,1791.9987628515132,-37.663029827536405,1.0745474935682455
350,35,10,0.637141753771242,88.98095004987317,-158.30374651953048,1.6137234747781546
351,35,10,0.8319266963607815,2269.5575648881963,-21.773336916362023,0.9889371983705179
352,35,13,0.5919928322864556,3120.0838058331915,5.644674165424531,0.6361285349836813
353,35,15,0.7257288753651926,2388.968162218375,-10.181675925165004,0.8102967515940804
354,35,12,0.9243311036823815,143.28757861097927,-169.20212989323065,1.607955977064257
355,35,13,0.9297238537161202,131.67434500389743,-143.32715808778838,1.6091496673603163
356,35,12,0.8832809519088674,1739.4261609463663,-44.00907606341808,1.0909476395098
357,35,15,0.7645254852515908,2213.120664088164,-8.820668200742022,0.8692296758809657
358,35,12,-1.4386422053134718,169.3112036965429,-177.8346256585394,1.5976724060619982
359,35,11,-1.1554201345129576,359.57889426695795,-118.718560968387,1.6087643309270807
360,35,14,0.6689832819695516,2717.2410482665186,0.11161957612087191,0.7299540208235987
361,35,12,-1.9094552248754582,188.04738201640302,-189.96915061495062,1.6129624939247331
362,35,15,0.5778044189159373,2972.5709796966657,7.8871000719305115,0.6134207608586268
363,35,14,0.9176358948116966,140.16791564262417,-164.97617176457018,1.6095644521471026
364,35,14,-8.957534887679296,127.70575196753946,-207.3812779100738,1.6059033145804422
365,35,10,0.9340082618077487,144.68785176011528,-135.01582528835993,1.6088915578582994
366,35,14,0.6143472699250201,2938.1279314272047,13.225446121882953,0.6573972610412316
367,35,17,-0.010691352855054292,122.93384078650159,-199.92065563369923,1.6223276297548055
368,35,12,0.9263657984314617,142.7534894885351,-166.49042109454936,1.601923973193663
369,35,12,-1.278016903733349,169.8509417964909,-150.21339052957032,1.6043783386818238
370,35,10,0.7474136234034385,75.2098991340857,-150.69839452327548,1.6148736730183078
371,35,12,0.42837429258114235,105.1956383537248,-171.32175402724158,1.6131080395870294
372,35,12,0.8385289348269195,210.14764749645002,-158.41158935587515,1.6138005105515945
373,35,12,0.7612151507561352,2489.9162819467583,-3.062888232808842,0.8614422486158609
374,35,14,0.7871062920890999,2194.770034615849,-6.32501741895195,0.897525527552542
375,35,14,-1.5616375527339734,312.5857063813725,-168.26177496488418,1.6108485828040637
376,35,14,0.5889524506685184,3020.9941816965725,5.802468477172305,0.6316490479395604
377,35,12,0.927425091118969,141.36464794095144,-164.34220626223026,1.6094364826610423
378,35,11,0.9519654847532896,1154.707931956365,-52.554216310315994,1.2923367394671237
379,35,13,0.413413421251032,399.3646819515858,-89.55608570654,1.6172727035535304
380,35,15,0.824202902098143,196.2145800195537,-265.82227080825766,1.5973628708996512
381,35,13,0.9161048781833193,144.66113171610934,-186.58550815175,1.6021881569442171
382,35,15,0.8782258776943933,1606.9484219859105,-35.69404967313485,1.0729879994425693
383,35,12,0.6400060587135462,83.28656534817348,-146.19527622302576,1.6192154180099887
384,35,11,0.7860284985682757,2443.234316652851,-14.802199281615353,0.9081492499491104
385,35,8,-1.9744750447464523,414.39627312467985,-132.2795648754304,1.6177786715767826
386,35,13,-1.638547136653151,325.13015593942026,-145.1325952500232,1.608868510748037
387,35,11,0.7779717714923113,2495.948148500095,-15.791975567530818,0.8928197963062792
388,35,13,0.6249865599474856,2992.1192659714693,8.934534913360457,0.6756245934195098
389,35,13,0.5510887746127209,348.7531009285951,-125.52522437286771,1.6152136186820574
390,35,11,0.18915605873890284,130.64620163262205,-208.46753912631507,1.6006244615368004
391,35,15,-1.6659443853885634,168.7974001478012,-199.23545246950468,1.6109002272471455
392,35,15,0.9243100560205088,1261.917225178186,-44.285104307491416,1.1944704036374594
393,35,10,0.9319511601650723,146.82136743027644,-173.0590475265001,1.600720933010845
394,35,10,0.8417408818540043,2190.3723491341866,-25.729070825159056,1.0115694136702604
395,35,12,-1.519322898492728,174.32817855860432,-159.45431138628223,1.6009585778909692
396,35,12,-1.529313417097419,385.8711420110501,-106.43057290667664,1.614902197681801
397,35,13,-1.3377842723612305,369.4092895920048,-115.5573648622773,1.6175708930322883
398,35,12,-0.04881141821658952,171.718214933901,-140.47736173455112,1.6190894328300853
399,35,15,0.7902215369856788,2104.5564082784967,-26.81706156109253,0.9050007692508336
400,35,12,0.7965991305377067,2298.095744516583,-10.769883703454635,0.9200028551780268
401,35,11,-6.134004010625307,126.85819313156769,-191.43379612988502,1.6018006464850658
402,35,9,-1.2799908068317105,396.02421093075156,-111.47805958859868,1.612198721656606
403,35,16,0.4283707678616193,361.7193091377644,-80.75885920434693,1.6174292785624993
404,35,13,0.8539097725520575,1876.8338951428573,-30.057670252028238,1.0256213749455605
405,35,11,0.8564437960880756,2007.9997663020495,-24.879131197035633,1.034536187887882
406,35,12,0.5969008288734514,3228.6073010228024,20.809805429497885,0.6400488867571116
407,35,15,0.954651504093058,973.215163999238,-59.848284946621305,1.2983591908222656
408,35,14,0.2769706267890125,163.59365404693992,-122.10417372892783,1.6135644643188087
409,35,12,0.8462175421281444,203.6603823847734,-210.62541083106638,1.590811011035021
410,35,12,0.925287159267691,143.62592919336143,-169.04250044003984,1.6139375547554404
411,35,13,-6.885899948413728,120.76876791761526,-205.55529973274972,1.6187745591916791
412,35,14,0.6113848235171873,2950.6688050435896,20.218513268362134,0.6526803374967085
413,35,14,-1.4206478775604077,166.48171019934625,-183.8196845511938,1.597952060489388
414,35,10,-1.057442084911524,216.37298141885302,-301.12244331272905,1.6115393821159076
415,35,12,0.8488827376652013,1975.6790822955172,-31.57474787930211,1.0190607918714378
416,35,12,-61.42483350752673,156.34929875823053,-231.6270184611416,1.5946094133774271
417,35,13,-3.1903725430756813,215.76621751662788,-266.7633975691935,1.5839779208084384
418,35,12,-2.3518210641658586,79.25636237325259,-146.14360994528934,1.605795327585429
419,35,15,0.6670897808262838,2644.6189925535755,-0.4655440590383063,0.723373059587054
420,35,13,-60.16930029949698,139.9815075728568,-212.43690674095458,1.606921540001273
421,35,13,0.8412611059526516,1959.7639773190874,-26.616128594234496,0.9990077160586914
422,35,13,0.6185865156502941,3014.060702390124,3.9472320939024423,0.6691296540099927
423,35,12,0.7863508597204952,2349.4429338457066,-17.632396259361556,0.9050912990697123
424,35,10,0.9233171586000357,154.544400532607,-135.80730886145162,1.6160249647273495
425,35,13,-1.0057733477876685,325.2215316746467,-139.13483569348145,1.6124141825588245
426,35,12,0.6109970109493128,3170.9717816483135,12.875998084132924,0.658009733550012
427,35,15,-0.042398382435155035,157.64750157699763,-131.2862502503909,1.6169732289659646
428,35,12,0.9362717538453994,1284.2835377044642,-53.82256722010584,1.2343028894976926
429,35,15,-0.8693075836153834,336.3393575472462,-139.1847607556803,1.6134183057319764
430,35,10,-1.484179552065377,190.25602590134866,-138.63289939796127,1.6074916753175645
431,35,16,0.3166292756011939,100.22079615969139,-180.48210749232805,1.5958078636419926
432,35,12,-1.412125128063964,170.4916876588623,-139.11257595770317,1.6029598071081674
433,35,13,0.7982523234208025,2205.993966379465,-30.572574817019696,0.9221567912228011
434,35,12,0.8365490985254341,208.81141992766047,-177.49993893894126,1.6048480178929367
435,35,11,0.486004684883247,104.69903217545591,-170.20490805660424,1.5990911444364995
436,35,11,0.8279845832199734,2195.014244882085,-29.5983928163837,0.9807930629408103
437,35,13,0.8179838824027883,2086.485075928355,-20.813503559933935,0.960994241649525
438,35,13,0.8564294377740529,1862.0216475375512,-21.713349834110115,1.0295827342931283
439,35,10,0.5498599604773986,102.92755008835368,-168.24978107294478,1.618320721247657
440,35,14,0.928119806641776,1266.7727255706372,-47.04735793633575,1.2091564213438077
441,35,13,0.8479304442028749,1912.4839738925516,-26.869950459524553,1.0142255059500476
442,35,17,0.9395423449193153,1064.7181920504254,-61.98137845994232,1.2403678299135912
443,35,14,0.5804653636870638,84.07281646836121,-143.82482784508423,1.6145693769011298
444,35,10,-1.7039414729288374,372.95257513432506,-119.87221325020741,1.6130483769410116
445,35,8,-2.117527400972556,86.4466902455801,-159.33028114706255,1.6028803492272143
446,35,13,0.9192684868701879,141.57259671356476,-173.78415784024804,1.614339266588819
447,35,14,0.8257530187220203,1974.8897159878359,-12.919793414108621,0.9720147093296849
448,35,13,0.5211349067895048,92.64419853590326,-174.01521659183024,1.601695650801579
449,35,13,0.9245961498763311,136.7964220122624,-148.09835413585247,1.6078902918348417
450,35,13,0.6172196156288545,3021.993882961808,8.824708928856916,0.6663232612165616
451,35,11,0.8900726454859433,179.06967046937154,-233.19894368095754,1.5966236896228003
452,35,7,-1.6525985494816093,89.38991645402649,-164.0348212176751,1.605223757149984
453,35,11,0.8786574911879428,1844.3194578195223,-45.573262689626375,1.0853643493024283
454,35,13,0.5959859059234924,3106.4985042532976,14.875471591105136,0.6394769775021522
455,35,16,0.5763865134403778,2889.2579893154834,7.114909057756538,0.6096973816249363
456,35,12,-2.9039384523147995,90.31250695469922,-156.60169307914995,1.6200678808400428
457,35,13,-1.5999288374319014,168.65799829281212,-137.3650639521383,1.6066430507548652
458,35,17,0.43993201725822295,350.78630563405864,-92.87920902081558,1.6189465908229193
459,35,15,0.9204084828950378,135.8311143507594,-127.85454726181212,1.6087241111239343
460,35,14,-1.7299134097503281,319.7975434235412,-115.89541388067522,1.616838606140669
461,35,11,0.8308025830362195,2177.062439353315,-30.27551031864526,0.9858696823279597
462,35,10,-1.9230404836862531,410.8570602259816,-120.48489817468672,1.610283558300124
463,35,12,-43.154229644830885,125.27037389224095,-191.64871833675775,1.5996710287098739
464,35,12,0.7781569018740427,2397.386450308639,-23.38323994895169,0.8910312789078534
465,35,10,-1.7554415713454912,371.62874033203195,-133.97345724144583,1.6184371420253527
466,35,16,0.4117685094423035,366.9010785718609,-83.25549057344958,1.6180192536700315
467,35,14,-1.7658515446412637,350.8431057332439,-118.07181050518801,1.614660573568889
468,35,11,0.5799657641061344,95.13840221889603,-155.09470021950676,1.6134950997967046
469,35,13,-3.6035909029530897,96.83127656696102,-175.44046520340424,1.598830721866956
470,35,14,0.6467180272556114,2814.0279969661497,14.670728433040857,0.697420542811298
471,35,9,-1.339598484954882,190.70913478394218,-142.4087774284875,1.603170295505534
472,35,10,0.7867422477982468,2558.1526301019203,-17.187869413752086,0.9091257159823006
473,35,11,-1.6603490709838784,353.613910895475,-145.41545240881192,1.6171214080370744
474,35,17,0.9292066182235996,1154.22214622939,-56.18018918002012,1.2067341057937075
475,35,14,0.9481977341395725,1074.6033763990476,-45.331711760503666,1.2744999604722507
476,35,12,0.8444677690204525,204.7353425804635,-137.2360447421872,1.6015856732290779
477,35,12,-0.024103630297211076,138.48466002553167,-219.07240508943002,1.6179323096100158
478,35,12,0.8108573407065524,2215.5813494586955,-27.502019224846492,0.9462789670715369
479,35,11,0.774045606763489,2519.1549072037237,-18.72979735411023,0.8863967778589276
480,35,16,0.9256470556369805,125.1934763305319,-151.7809022972234,1.6007981161709397
481,35,14,-11.462392771401351,59.527751480542136,-139.03604255678167,1.616820102183877
482,35,11,0.7451561409700871,2681.037685493115,-3.1398030218693376,0.838141686627684
483,35,11,0.845661210620647,2084.8109952894383,-17.781130105884362,1.0114264747922819
484,35,15,0.5483649330214628,330.71646615015504,-123.96595440416813,1.6209124078902823
485,35,15,-1.7037487440000008,160.81296294088918,-160.10533942331216,1.6127024122433424
486,35,15,0.9134223859014401,1353.0811866397273,-54.89125951139126,1.163797917511188
487,35,14,0.9424696556867082,1134.572308734306,-45.61047067493652,1.253735083446033
488,35,10,-1.823256000741877,196.5597557651406,-207.10132288688405,1.5954666785630172
489,35,14,0.8380358789523603,197.75592887780084,-138.2760954679598,1.6020338711967812
490,35,13,-1.6832556123338258,328.1564330536196,-179.71076676729612,1.62159926509746
491,35,12,0.9014986196594722,164.47339478851538,-208.28234702903984,1.5971892649341985
492,35,12,0.8962108660114594,1639.5768651390918,-45.08334364370665,1.1239339778203077
493,35,13,0.8829990592491939,1680.1397078083085,-42.27211900332902,1.0881970088168837
494,35,13,-1.3675759196227353,169.17250448584508,-156.11091211105975,1.6050775495144696
495,35,16,-1.844991906886976,336.60689291354214,-93.59361895340196,1.6128187582550573
496,35,12,-1.0053112632876324,338.47227576754966,-154.69800056981808,1.6121563475747052
497,35,12,0.9356927462095531,1290.2112995221974,-61.25011410895798,1.2330694236569961
498,35,12,0.9331255122848833,135.27419548323692,-147.70474163261386,1.6157268186866292
499,35,14,0.6462335903952385,2820.5748536778037,10.13660527614779,0.6954878946052664
500,35,13,0.8336657738120963,2001.9744656702594,-23.31572606863294,0.9855197409621802
501,35,12,-1.5218244941058874,394.2793661927793,-89.22919287536921,1.613211684927079
502,35,14,0.486616392599755,125.97561155117647,-216.97313612230948,1.598019038405752
503,35,12,-0.005661883887257746,167.70771446128248,-135.49053553346963,1.6062435465797456
504,35,11,0.8356211011423347,218.3680412099114,-118.96100310831893,1.6096108865147927
505,35,12,-1.3998137149585266,169.0863873281955,-133.61469110227102,1.6144996459104684
506,35,13,0.8597114744633101,1837.2462259900337,-23.334176160244496,1.037505480260562
507,35,16,0.7795888766336334,2098.3625402082553,-18.575082151487457,0.8828774626422867
508,35,13,0.8371186222272118,1986.132641027243,-25.176945305941352,0.9905481622278419
509,35,13,0.6559736685144892,2863.0198348523522,6.489597235271516,0.7158633954933123
510,35,10,0.8925663104875081,1812.1627913143932,-29.767216949723505,1.1160413193639238
511,35,14,0.7282147412838366,2462.1351725310255,-1.4698793172926476,0.8126843074221253
512,35,15,0.6842865661790897,2570.804916917043,7.8771030576702845,0.7474603302936642
513,35,13,0.8648729602008278,185.64101999323046,-236.7392277861088,1.596746714158927
514,35,14,-1.6139235416982483,314.0144234330897,-157.26349190660812,1.61026044406073
515,35,14,0.9079730045978476,1433.1142347558573,-36.61770291127781,1.1525814779036858
516,35,12,0.3602082211915809,427.7782036751608,-73.59717406550966,1.6172490271588926
517,35,12,0.9299156416010201,136.86720479971945,-138.54402786393678,1.6160993634750005
518,35,15,0.3539607234174311,104.25831721749263,-173.81935526023383,1.6142709338919803
519,35,13,0.9193038637994793,143.4649264813426,-147.30863381294594,1.6160167424187692
520,35,16,0.5837006961651638,2868.8076455248224,2.6001876774875345,0.6171916399021676
521,35,10,0.7252856711631317,78.99433646156513,-138.53113753356826,1.6051188715376963
522,35,11,0.9192255875997537,153.46083197439762,-123.10539196324177,1.6082690782968934
523,35,12,0.5878635466985472,3249.8851361399484,6.556381971504929,0.6353211231694615
524,35,12,0.7123912610527435,75.36795321787802,-145.44590859590696,1.60160175681811
525,35,13,0.9099672996648448,1470.2233502273111,-44.70367657813801,1.1549521286534876
526,35,10,0.8679569739894402,2000.561949793745,-46.57923809338138,1.0671410016667535
527,35,12,0.9014065419758953,1598.1780167350698,-41.94504428714086,1.1363996050674023
528,35,9,0.9184906034458811,168.09485127284356,-177.1191951944957,1.6173163015550065
529,35,13,0.4082198187311641,398.6837074941276,-86.56400866757656,1.6179597449856016
530,35,12,-1.2332335366846445,391.72317405273884,-88.3256724476246,1.613024585234063
531,35,15,-0.5999197326518708,303.3677875893005,-158.33538290679164,1.6103372903087279
532,35,13,0.8859387480378924,1662.4388853964088,-44.421386441334455,1.0937177138925456
533,35,12,-0.049775004628703545,168.66096814042547,-128.85290507388052,1.6061111513894304
534,35,12,0.8418277770394957,2026.0278329580767,-17.644655012800126,1.0023307179383365
535,35,12,0.4149712473336359,143.95546374476604,-231.7336129319121,1.6116134862052194
536,35,16,0.8964846524648161,1434.289817165717,-48.14261185720697,1.1171753817484917
537,35,15,-0.05258087698377323,157.68925413153343,-177.36789285294577,1.613384242862228
538,35,10,0.9354948325006132,142.4818333424304,-156.57601988993895,1.6010055340294223
539,35,10,0.92521827894461794,155.06451255276724,-128.95692096773158,1.6154213040956698
540,35,12,-78.49509845041696,189.4329464205522,-262.3740933424658,1.615107814893681
541,35,13,0.754649214266876,2434.4697789650513,2.5470786418001867,0.8477060910361108
542,35,11,0.9261336548347578,146.00597698087267,-141.7051851262774,1.6096207468987742
543,35,12,0.6341710767572232,84.81876668863376,-151.87885225041103,1.6062354004844521
544,35,12,0.6962066932493456,76.82107485754496,-161.49869243730706,1.597959009660637
545,35,13,0.7838130048383729,2283.9139695698987,-20.069786886698157,0.8970119506909288
546,35,11,-1.7087998857375375,357.2566775639949,-149.50540674102277,1.619784753824861
547,35,14,0.7719697627784592,2267.739328801658,-20.791199216223703,0.8751268272932828
548,35,15,0.8143851820713792,1976.875739001955,-28.268885631684654,0.9480586066313924
549,35,11,0.25537120070776065,126.43370839810639,-201.3305320545408,1.5936332821630828
550,35,11,0.7883984350073516,2437.0834890413635,-8.93861987293538,0.9092319119597387
551,35,11,0.7892270398772615,2438.458736665551,-10.997111686514529,0.9087639432011123
552,35,11,0.9069999916616319,164.68187555797448,-201.4440033973143,1.596881545671312
553,35,13,0.5724116595562595,3187.622285618821,3.2580706990430097,0.6155589375787927
554,35,9,-1.3365618749654637,395.17327346710283,-126.3991399285306,1.6184669206382596
555,35,14,0.5622151495284025,337.6978134104501,-126.7166705326935,1.6148952815917201
556,35,14,0.4238304102980688,381.74598694638826,-91.22667018636018,1.6165632674229233
557,35,12,0.8354972699666815,2068.868109853751,-25.58593905481462,0.9901015770228111
558,35,14,0.22860247212604068,167.35438082575774,-113.94043817992566,1.6128276465040439
559,35,12,0.8430045020342667,2009.8959011290074,-26.993559656443562,1.0085688196271363
560,35,15,-1.0377423979988825,342.42137428506635,-115.9643677632383,1.6153332344364004
561,35,12,-1.3797975818826491,165.93884944396916,-144.32247575793357,1.6072456400346424
562,35,14,-1.0112938525515878,317.7864265168651,-147.09227067723808,1.6188628336886548
563,35,15,0.7962001048834171,2067.511283556045,-17.53238441653182,0.9187528059683463
564,35,13,0.923177213913291,138.88566332504817,-136.11382988624896,1.615950991019653
565,35,10,-55.70518786276359,84.23163638894609,-164.3288201392383,1.620661457458976
566,35,13,0.3751689477708947,406.58773617380695,-74.14530049470562,1.617006028612513
567,35,12,-0.06541266970643589,172.28822329799925,-145.99907550960845,1.6153561950019446
568,35,13,0.6537433064564453,2886.3867589733395,18.19171644648194,0.7073678868936103
569,35,12,0.9224711701813841,144.37545252415663,-149.08361295423774,1.6169716686617568
570,35,13,-0.42815843192005754,193.8696991229932,-236.70197443291576,1.5879987254330672
571,35,12,-1.1235515179981732,344.797604152475,-121.59591000672447,1.6137240840147353
572,35,9,0.6725226466029921,3298.4484280042598,14.244469402665374,0.7519182750679042
573,35,13,0.960327101165028,970.394758207613,-57.26379616714237,1.323530258288813
574,35,11,0.7580360371284858,2605.269857008071,-10.418439670507867,0.8607332085756293
575,35,13,0.524762311552432,358.4677878859093,-100.78398819824946,1.615431817626666
576,35,13,0.015199004537635563,160.0387827998859,-158.7518697403629,1.599101614196094
577,35,15,0.6879676597394538,2560.6911639324144,-12.410300447637168,0.7502360192991837
578,35,15,-1.1885941501991284,338.6040605332802,-126.27443687185534,1.616368562297878
579,35,14,-11.554707715805572,140.44190706246465,-219.23692210956634,1.6203169015843266
580,35,11,-1.043193555088454,349.77639082665485,-145.24893050875593,1.6072530936542955
581,35,11,0.9272825399894392,144.257654232474,-149.12102172403968,1.615905619353891
582,35,14,0.6154583232605488,2930.0430048294747,14.312810241903643,0.6598823663402617
583,35,17,-0.9544631961854408,284.15798010771607,-213.45200704082205,1.603125227047118
584,35,12,0.8353575328942101,212.72906812574024,-131.542636791802,1.6164612493996435
585,35,13,0.9214819011825711,140.59104341786247,-169.13229365071626,1.6081382678068727
586,35,11,0.9251865796963242,147.09949954637452,-147.69074149359983,1.610256194805172
587,35,13,0.5463495905327382,351.1219870729553,-120.60059050570251,1.6180184523007433
588,35,12,-0.06939748174121796,172.3504354811115,-162.05827283513275,1.5997171989177161
589,35,11,0.48017283735593574,105.69485089088822,-170.81184788741336,1.603773625509769
590,35,10,-1.8323096533090708,372.6065320392297,-128.0997168620599,1.6178938086068477
591,35,9,0.7550711005274384,2855.10360231519,-24.77562034361639,0.8687454506030542
592,35,9,0.8998507701589427,1829.2078143458352,-54.975862556235015,1.1418103160129724
593,35,15,0.7658326237872531,2222.5079333730887,-19.01705108480156,0.8645378012466397
594,35,12,0.6856414895775578,79.21171814239354,-148.43666905378348,1.6018621507650945
595,35,14,-1.4424173516118257,158.6436043035611,-164.3036786666523,1.6014931680996878
596,35,12,-1.793665958037347,377.5961772489434,-131.58515816211914,1.6186928533849618
597,35,14,-0.7878400071203204,320.9525658797725,-117.97685039449954,1.6159534219246607
598,35,13,0.7124744134778949,2628.8894158639214,21.55000827139541,0.7872079036845047
599,35,10,0.8362838530819783,2240.2714735954664,-27.64339353321525,0.9974403478762297
600,35,11,0.9309314959238728,141.33500397485406,-148.93224031191775,1.6078798195965898
601,35,16,0.9228699020489689,1240.163088506892,-41.351962138596654,1.1844741413396065
602,35,13,-1.6286660951990264,323.74759599363875,-155.48245151056398,1.6057283925288492
603,35,11,0.5155231589196546,386.9077377528535,-101.02522964607945,1.616078391351674
604,35,11,0.7453102322020122,2666.0996475859492,-18.73435688251074,0.8441454868506781
605,35,15,0.9216666910849045,134.7149370787241,-155.65008421473692,1.609112794020077
606,35,13,-1.5281467118509577,165.04484627994015,-153.0495692034945,1.6142294087632494
607,35,16,0.8442043784514558,182.71145801142362,-151.40351994075507,1.6024057315677915
608,35,16,0.6126352673373398,2772.1941727072394,7.324053573294573,0.6498557090734842
609,35,12,0.8954158287812987,1647.058350239823,-44.2525247463777,1.1187655933358807
610,35,14,0.8814295815657022,1621.5786677373828,-27.657848883733326,1.0896500341911277
611,35,11,-0.09745557293061236,179.15462548995941,-184.29079299208183,1.5933679613236553
612,35,12,-0.986623130792778,197.7330787974542,-272.1045674462408,1.6121995614523796
613,35,12,-6.454676965686731,118.24319095514221,-195.49707300554047,1.6048530593608832
614,35,14,-0.6906777987106727,319.7245906229259,-117.35022546581857,1.613148849720028
615,35,16,0.8658218405878273,1637.7213754613178,-34.81421720525203,1.0445305544722026
616,35,11,0.7370477844310723,2721.8964975239446,-7.021421895247444,0.8267227102449479
617,35,11,0.6006263573723298,3327.1631069095038,16.495203249793356,0.6535096099679425
618,35,15,-1.7795266598516504,165.643714031656,-190.15264761755,1.6102268742751282
619,35,11,0.8379876781622101,2137.4984221314135,-22.87597262151669,0.9966491230896666
620,35,15,0.5285108905034792,335.5412938773423,-102.64049730049935,1.6181673141520667
621,35,9,0.7729797274279838,2730.7963113964806,-7.850076688412939,0.9016206136835467
622,35,10,-1.1556074975615953,372.34934427420166,-121.59248306126625,1.612579707366834
623,35,10,0.31549408460726946,463.3870377942145,-78.25625620536081,1.6176516800994463
624,35,13,-0.07727997728436309,168.09387388276386,-134.71195552767477,1.6125419155776624
625,35,13,0.7999632044835807,79.94623293374788,-146.9717494691883,1.6177375039153563
626,35,13,-28.31017713358293,113.03551349234824,-182.70353637159656,1.6166922755738757
627,35,10,-2.420438894170584,82.10546125660154,-167.14108217188289,1.5980446377951454
628,35,11,0.9207515357001791,153.7893938906297,-170.42770764690766,1.6032330908266768
629,35,13,-4.171195722404618,101.33387301983663,-170.09238349751573,1.618444167812297
630,35,14,0.6002012348724131,2987.089224139226,7.35938421928379,0.6422766432370821
631,35,11,0.9182543572498346,153.8882867156797,-173.65162543703278,1.6144349700067144
632,35,10,0.8354688625130906,80.46437995786572,-152.02594246898644,1.6140257019085134
633,35,16,0.8243887738741671,1869.7449645831525,-30.69371037849434,0.9635022552435477
634,35,12,0.8119033926183874,223.66701310506483,-107.0304838692612,1.6092498943064109
635,35,14,0.5472023710530323,340.4040738067512,-125.13264455626077,1.6203678822924106
636,35,13,-1.7334415048044978,361.9344732843356,-125.85340264106603,1.611406978961888
637,35,12,-1.5130660552595967,169.44351231601289,-159.53927934215812,1.5998603559765756
638,35,12,0.5819745685156142,3275.6538950329764,14.558390232154352,0.626763944042352
639,35,14,0.7738907890661827,2249.85478148695,-7.619290198383682,0.8819995218953137
640,35,13,0.9158362280028451,146.9221123102536,-153.59220596577518,1.6166417422635757
641,35,10,0.8270824091986133,2297.6768106521768,-32.09430092606361,0.9822351589044138
642,35,12,0.7925197857969954,2321.8206734483533,-21.916307038206146,0.9137449741343213
643,35,10,0.9083688647313054,1669.1647477659737,-43.03299599990053,1.15687307608153
644,35,12,0.9177856922995868,150.50082737576997,-177.10057288618918,1.6145138757193709
645,35,11,0.2614186892439796,124.62592762037264,-195.16437768293622,1.5992962880790849
646,35,16,0.8237325918551484,1870.0289787257966,-15.789957297303935,0.9642844396739445
647,35,14,0.9118232700516129,142.95524796858416,-188.84438321528597,1.6088433330070069
648,35,11,-1.1927329924836716,176.07985634289878,-132.6513247012745,1.6143867701255552
649,35,10,-1.5382477117558442,186.13858321391237,-133.8879999937208,1.6068280281587954
650,35,15,0.9205900403582489,1295.0581096578137,-54.58090120839802,1.1836697551221538
651,35,14,0.8870044159670721,161.96281790566374,-219.38063430495106,1.6129162927232201
652,35,16,0.9491106483987425,1002.4133343776921,-47.06401607973955,1.2756447880998856
653,35,13,0.2561216160019383,156.5703441673788,-235.6331475556481,1.5885360420689376
654,35,11,-1.4708058771193255,178.74030041888724,-174.99379883982408,1.6006547778091103
655,35,15,0.40043201119871796,382.6968545106914,-74.22863705218589,1.6173304787308396
656,35,13,0.8505445100464262,192.7108046089097,-159.39294160578845,1.603293753131743
657,35,12,-0.7250232181602114,345.8810917152072,-120.5023635876314,1.6135769583830584
658,35,14,0.6950438139762412,2605.55827274923,1.1754699853820152,0.7661412256486068
659,35,12,0.8872401216111305,1712.74332168122,-41.57448247283158,1.0987667636744551
660,35,13,0.8932107760052883,1608.4931885734384,-54.10949909430761,1.1115844448183887
661,35,10,0.9173807121162058,1586.77914776088,-41.62510393825337,1.1824681195952842
662,35,14,0.6940662388095342,2608.9566007935573,-7.205911016209461,0.7658212394666132
663,35,12,-1.066482530158392,337.10695543568164,-140.36738180107915,1.6172344779080747
664,35,12,0.8490227041870073,200.25805755402433,-150.92786916589014,1.6023294975077331
665,35,13,0.5567208407738402,88.6036983821391,-151.59133420665808,1.6025063447808552
666,35,11,0.8201916031667298,229.1011639529579,-108.60253219928529,1.6092458577935969
667,35,12,0.31287155813081813,117.38732410670175,-182.01602500051828,1.61432911287076
668,35,14,0.5501073890530954,342.093257036383,-127.0794424592548,1.6192838122094686
669,35,13,0.23460678393431444,116.16429999716932,-192.1169213215693,1.6122755652585832
670,35,15,0.3834364040065604,97.92098364802088,-169.73373559058362,1.6004498509510394
671,35,15,-0.5293073010296303,159.50212271281535,-234.56989791641465,1.5955903536488887
672,35,13,-1.2564888519197481,362.3599325494946,-125.5910229016621,1.6073077823367228
673,35,9,-1.4043020917822284,190.58853363395906,-133.9841029689726,1.6021812756497424
674,35,15,0.549396140485642,330.14746853968524,-117.51904384311047,1.6154515865544128
675,35,11,0.681723324271127,81.77693022887803,-158.60603458959318,1.6027092166731935
676,35,11,-27.291792905697836,124.55753354640137,-188.9685227952403,1.6165960221727247
677,35,12,0.9021784255353259,1593.2937726459002,-42.31233225394231,1.1350212937689463
678,35,15,0.5956736959260414,2916.9580587627715,12.283042055039676,0.631401565624994
679,35,12,0.9159045494747684,1472.5395196390334,-46.69905856146039,1.1755702784491973
